filename,RGB1,RGB2,RGB3,RGB4,RGB5,RGB6
clyfford-still_untitled-1974.jpg,"(Rgb(r=214, g=216, b=230), 0.4200030943253511)","(Rgb(r=237, g=229, b=235), 0.25966203090887213)","(Rgb(r=232, g=163, b=56), 0.18024101356345945)","(Rgb(r=238, g=221, b=209), 0.07128981795052518)","(Rgb(r=67, g=54, b=42), 0.041092640662873256)","(Rgb(r=206, g=151, b=31), 0.02771140258891888)"
kazuo-shiraga_pleasure-of-wearing-1971.jpg,"(Rgb(r=238, g=225, b=201), 0.7557831885301584)","(Rgb(r=33, g=28, b=23), 0.140885572291772)","(Rgb(r=99, g=91, b=81), 0.04408452214952269)","(Rgb(r=173, g=164, b=150), 0.04341286015639764)","(Rgb(r=24, g=21, b=23), 0.009704621953897938)","(Rgb(r=206, g=194, b=172), 0.006129234918251329)"
hedda-sterne_n-y-1-road-4-1956.jpg,"(Rgb(r=44, g=60, b=52), 0.30609379667430053)","(Rgb(r=71, g=89, b=80), 0.29212386737030765)","(Rgb(r=90, g=111, b=116), 0.1549337847256796)","(Rgb(r=97, g=96, b=62), 0.12855720402270238)","(Rgb(r=52, g=70, b=62), 0.07718809120780644)","(Rgb(r=173, g=154, b=59), 0.04110325599920343)"
arthur-beecher-carles_abstraction-1941.jpg,"(Rgb(r=124, g=89, b=66), 0.3176455570856091)","(Rgb(r=45, g=34, b=26), 0.20575845956274852)","(Rgb(r=181, g=155, b=123), 0.17113884977797034)","(Rgb(r=28, g=29, b=37), 0.11381921987900544)","(Rgb(r=84, g=91, b=111), 0.1026867911683248)","(Rgb(r=121, g=89, b=105), 0.08895112252634185)"
modest-cuixart_constelaci-n-1949.jpg,"(Rgb(r=18, g=9, b=6), 0.5870088492476827)","(Rgb(r=17, g=5, b=7), 0.34410531567568514)","(Rgb(r=3, g=3, b=6), 0.045366617941827794)","(Rgb(r=3, g=7, b=4), 0.017050775950353182)","(Rgb(r=107, g=83, b=53), 0.004735354101201782)","(Rgb(r=143, g=24, b=35), 0.0017330870832494506)"
frank-stella_blue-horizon-1958.jpg,"(Rgb(r=49, g=91, b=160), 0.8611708860759494)","(Rgb(r=34, g=61, b=116), 0.09839240506329114)","(Rgb(r=74, g=114, b=190), 0.03855063291139241)","(Rgb(r=25, g=47, b=95), 0.0014240506329113924)","(Rgb(r=98, g=134, b=208), 0.00044936708860759494)","(Rgb(r=84, g=61, b=105), 1.2658227848101267e-05)"
henri-matisse_white-torso-and-blue-torso-1944.jpg,"(Rgb(r=224, g=239, b=249), 0.6374832044020462)","(Rgb(r=37, g=78, b=134), 0.28986231418203534)","(Rgb(r=254, g=254, b=254), 0.03232981222445317)","(Rgb(r=244, g=253, b=252), 0.028716283122747256)","(Rgb(r=23, g=67, b=124), 0.007592676662269089)","(Rgb(r=146, g=157, b=184), 0.0040157094064489)"
jean-le-moal_les-arbres-1954.jpg,"(Rgb(r=222, g=148, b=89), 0.32628162896810875)","(Rgb(r=27, g=28, b=76), 0.1936107654393285)","(Rgb(r=44, g=45, b=112), 0.16648366395822659)","(Rgb(r=80, g=74, b=139), 0.1351658004538467)","(Rgb(r=126, g=139, b=225), 0.10073079081570407)","(Rgb(r=243, g=199, b=111), 0.0777273503647854)"
cesar-paternosto_modez-1971.jpg,"(Rgb(r=226, g=233, b=231), 0.49475119359156194)","(Rgb(r=230, g=44, b=40), 0.2602878603248167)","(Rgb(r=245, g=243, b=241), 0.10336802572963903)","(Rgb(r=224, g=55, b=76), 0.07246948600651232)","(Rgb(r=217, g=109, b=160), 0.038299806228650195)","(Rgb(r=45, g=181, b=170), 0.030823628118819793)"
william-scott_painting-1959.jpg,"(Rgb(r=220, g=206, b=182), 0.3721616223690275)","(Rgb(r=211, g=195, b=163), 0.25357709837660675)","(Rgb(r=197, g=179, b=147), 0.23521687919291237)","(Rgb(r=170, g=95, b=32), 0.10518973728683362)","(Rgb(r=171, g=132, b=69), 0.033658011983407586)","(Rgb(r=223, g=208, b=211), 0.00019665079121216776)"
janos-mattis-teutsch_composition-1923-1(8).jpg,"(Rgb(r=38, g=54, b=63), 0.3085999565292846)","(Rgb(r=205, g=70, b=112), 0.20723231390574268)","(Rgb(r=188, g=48, b=98), 0.16847935056773092)","(Rgb(r=224, g=146, b=55), 0.15260242997929244)","(Rgb(r=217, g=121, b=156), 0.0957568874967776)","(Rgb(r=61, g=83, b=122), 0.06732906152117175)"
john-ferren_contemplations-on-geraniums-1952.jpg,"(Rgb(r=178, g=172, b=144), 0.7298939942730358)","(Rgb(r=194, g=195, b=181), 0.0639305558189369)","(Rgb(r=168, g=177, b=169), 0.06044602051846092)","(Rgb(r=200, g=201, b=190), 0.05430186031517266)","(Rgb(r=160, g=71, b=28), 0.049532550774657236)","(Rgb(r=166, g=145, b=61), 0.04189501829973641)"
theodoros-stamos_infinity-field-lefkada-series-1980(1).jpg,"(Rgb(r=13, g=22, b=14), 0.48302359620331764)","(Rgb(r=19, g=21, b=13), 0.33225405836955557)","(Rgb(r=153, g=44, b=129), 0.08621632809958898)","(Rgb(r=17, g=22, b=28), 0.04949880244832786)","(Rgb(r=137, g=28, b=112), 0.038325349655519085)","(Rgb(r=38, g=21, b=34), 0.010681865223690825)"
mark-rothko_untitled-blue-divided-by-blue-1966.jpg,"(Rgb(r=40, g=120, b=149), 0.7221655620469511)","(Rgb(r=106, g=180, b=213), 0.19213076424259215)","(Rgb(r=161, g=212, b=240), 0.052485927134676334)","(Rgb(r=60, g=148, b=185), 0.020808660786862686)","(Rgb(r=140, g=205, b=237), 0.012183798166645863)","(Rgb(r=151, g=198, b=234), 0.00022528762227181257)"
paul-feeley_untitled-april-15-1964.jpg,"(Rgb(r=239, g=236, b=226), 0.8094187078665164)","(Rgb(r=230, g=169, b=56), 0.04813713024494398)","(Rgb(r=67, g=92, b=79), 0.04783724779886284)","(Rgb(r=55, g=74, b=151), 0.045018352805700164)","(Rgb(r=230, g=241, b=230), 0.02727730729554015)","(Rgb(r=190, g=42, b=37), 0.022311253988436534)"
rene-duvillier_vent-1960-1.jpg,"(Rgb(r=32, g=32, b=39), 0.5085568316054774)","(Rgb(r=46, g=36, b=40), 0.1644647342541931)","(Rgb(r=210, g=207, b=196), 0.10700197448942603)","(Rgb(r=34, g=28, b=27), 0.1066458840637807)","(Rgb(r=114, g=78, b=87), 0.06887684388739866)","(Rgb(r=77, g=83, b=113), 0.04445373169972408)"
agnes-martin_stars-1963.jpg,"(Rgb(r=230, g=225, b=216), 0.43066524166674547)","(Rgb(r=33, g=104, b=175), 0.38863089664652123)","(Rgb(r=91, g=148, b=208), 0.06265585936637946)","(Rgb(r=67, g=131, b=197), 0.06087145681020704)","(Rgb(r=206, g=212, b=220), 0.0483333490966068)","(Rgb(r=215, g=219, b=216), 0.008843196413540021)"
martin-disler_untitled-1982.jpg,"(Rgb(r=216, g=213, b=209), 0.3672881612854328)","(Rgb(r=93, g=78, b=76), 0.15072119028462821)","(Rgb(r=221, g=217, b=218), 0.12515012651438298)","(Rgb(r=230, g=234, b=239), 0.12370424785158755)","(Rgb(r=182, g=141, b=152), 0.1205443033546717)","(Rgb(r=58, g=55, b=54), 0.11259197070929676)"
giuseppe-santomaso_incanto-1958.jpg,"(Rgb(r=230, g=223, b=213), 0.4393677989965693)","(Rgb(r=35, g=33, b=32), 0.2472762607333373)","(Rgb(r=169, g=166, b=158), 0.1798282666032086)","(Rgb(r=97, g=94, b=90), 0.10686735280702798)","(Rgb(r=198, g=193, b=181), 0.01366728141670137)","(Rgb(r=37, g=32, b=33), 0.012993039443155453)"
paul-brach_silver-series-1965.jpg,"(Rgb(r=123, g=122, b=118), 0.8247033618984838)","(Rgb(r=141, g=139, b=132), 0.08045484508899144)","(Rgb(r=130, g=128, b=123), 0.038159195781147)","(Rgb(r=77, g=78, b=82), 0.02450560316413975)","(Rgb(r=94, g=97, b=95), 0.016619973632168755)","(Rgb(r=55, g=55, b=54), 0.015557020435069216)"
vilhelm-lundstrom_composition-i-1918.jpg,"(Rgb(r=92, g=95, b=117), 0.4889202502791929)","(Rgb(r=118, g=103, b=112), 0.12784738476601343)","(Rgb(r=117, g=123, b=147), 0.10862514724555204)","(Rgb(r=126, g=134, b=158), 0.10570318356357183)","(Rgb(r=125, g=89, b=64), 0.08465280646197623)","(Rgb(r=33, g=27, b=21), 0.08425122768369361)"
edward-avedisian_untitled-017-1965.jpg,"(Rgb(r=67, g=34, b=52), 0.21526683323723492)","(Rgb(r=41, g=37, b=65), 0.2041130117240054)","(Rgb(r=112, g=34, b=60), 0.1727144596066372)","(Rgb(r=126, g=68, b=101), 0.15234159779614326)","(Rgb(r=58, g=48, b=97), 0.13490934717150363)","(Rgb(r=86, g=87, b=103), 0.12065475046447563)"
edward-corbett_white-provincetown-1959.jpg,"(Rgb(r=236, g=222, b=204), 0.611886145192694)","(Rgb(r=32, g=24, b=18), 0.2665451061594091)","(Rgb(r=135, g=72, b=55), 0.05185276756188769)","(Rgb(r=196, g=170, b=143), 0.037005902895818524)","(Rgb(r=33, g=31, b=40), 0.017010229625737863)","(Rgb(r=128, g=41, b=31), 0.015699848564452824)"
paul-jenkins_phenomena-astral-blue.jpg,"(Rgb(r=237, g=224, b=199), 0.4611961373476722)","(Rgb(r=54, g=102, b=144), 0.27531101310972955)","(Rgb(r=136, g=162, b=179), 0.15847447986026997)","(Rgb(r=36, g=57, b=104), 0.060964592353661556)","(Rgb(r=32, g=47, b=86), 0.025409720874517337)","(Rgb(r=167, g=187, b=184), 0.018644056454149408)"
marcel-barbeau_virgin-forest-1948.jpg,"(Rgb(r=102, g=93, b=78), 0.328776453977851)","(Rgb(r=51, g=42, b=37), 0.28131274972563947)","(Rgb(r=40, g=28, b=32), 0.15681020807111495)","(Rgb(r=92, g=105, b=93), 0.08496539824568707)","(Rgb(r=138, g=165, b=155), 0.07466414641772418)","(Rgb(r=162, g=151, b=132), 0.07347104356198333)"
marcel-barbeau_natashkouan-1956.jpg,"(Rgb(r=182, g=159, b=141), 0.2847258254409819)","(Rgb(r=215, g=210, b=189), 0.22734556517571552)","(Rgb(r=128, g=87, b=74), 0.1935027453922212)","(Rgb(r=86, g=101, b=94), 0.1195157273987018)","(Rgb(r=148, g=165, b=154), 0.09775054959939153)","(Rgb(r=49, g=40, b=34), 0.07715958699298806)"
mark-rothko_no-2-no-7-and-no-2-1951.jpg,"(Rgb(r=231, g=226, b=216), 0.5104479604780026)","(Rgb(r=159, g=195, b=83), 0.27277447686019685)","(Rgb(r=150, g=176, b=64), 0.10551067791203982)","(Rgb(r=237, g=230, b=233), 0.06516530550177656)","(Rgb(r=199, g=207, b=146), 0.024308105421664405)","(Rgb(r=222, g=125, b=136), 0.021793473826319812)"
afro_untitled-1962-1.jpg,"(Rgb(r=225, g=219, b=210), 0.7153782281162001)","(Rgb(r=182, g=174, b=142), 0.11104960408192736)","(Rgb(r=201, g=198, b=169), 0.09384100700377868)","(Rgb(r=107, g=96, b=84), 0.03610195191220005)","(Rgb(r=51, g=51, b=50), 0.025024669667140002)","(Rgb(r=228, g=224, b=226), 0.01860453921875376)"
frank-stella_gran-cairo-1962.jpg,"(Rgb(r=17, g=40, b=71), 0.282499997143435)","(Rgb(r=3, g=35, b=17), 0.2028326841313243)","(Rgb(r=191, g=66, b=39), 0.1813650267317354)","(Rgb(r=251, g=224, b=16), 0.1540711193278617)","(Rgb(r=18, g=66, b=118), 0.11106781828133051)","(Rgb(r=189, g=34, b=38), 0.06816335438431312)"
martin-barre_62-5-1962.jpg,"(Rgb(r=239, g=240, b=233), 0.9862390418209146)","(Rgb(r=253, g=253, b=254), 0.004503160985081086)","(Rgb(r=94, g=96, b=72), 0.0030995783403804877)","(Rgb(r=253, g=254, b=254), 0.0026843518079898944)","(Rgb(r=167, g=168, b=147), 0.0020644361399137965)","(Rgb(r=57, g=59, b=35), 0.0014094309057201841)"
afro_composition-1968.jpg,"(Rgb(r=22, g=19, b=18), 0.3052964091984933)","(Rgb(r=184, g=168, b=159), 0.27593638046471364)","(Rgb(r=214, g=209, b=205), 0.18347255095180645)","(Rgb(r=32, g=17, b=20), 0.09924205446524778)","(Rgb(r=205, g=202, b=203), 0.07412762587145318)","(Rgb(r=182, g=42, b=51), 0.061924979048285644)"
martin-barre_60-t-18-1960.jpg,"(Rgb(r=205, g=205, b=194), 0.723746254668007)","(Rgb(r=194, g=195, b=182), 0.09655550861244251)","(Rgb(r=186, g=182, b=170), 0.08357007230858136)","(Rgb(r=113, g=75, b=60), 0.056098638811594624)","(Rgb(r=72, g=40, b=26), 0.026169976156136032)","(Rgb(r=102, g=48, b=35), 0.013859549443238492)"
william-congdon_the-black-city-i-new-york-1949.jpg,"(Rgb(r=41, g=38, b=32), 0.3855694983673948)","(Rgb(r=93, g=83, b=74), 0.31567146675225755)","(Rgb(r=41, g=35, b=39), 0.10467499120430095)","(Rgb(r=33, g=32, b=38), 0.0983220275166501)","(Rgb(r=90, g=81, b=84), 0.04910931973754869)","(Rgb(r=160, g=151, b=140), 0.0466526964218479)"
ben-nicholson_june-1937-painting-1937.jpg,"(Rgb(r=213, g=219, b=224), 0.5697136649717197)","(Rgb(r=214, g=217, b=214), 0.2622887289205846)","(Rgb(r=222, g=224, b=218), 0.05927009177132224)","(Rgb(r=146, g=172, b=217), 0.05747576265800534)","(Rgb(r=8, g=7, b=15), 0.03431463659112352)","(Rgb(r=247, g=229, b=37), 0.01693711508724462)"
craig-kauffman_untitled-1958.jpg,"(Rgb(r=231, g=226, b=221), 0.7441708376205507)","(Rgb(r=232, g=226, b=228), 0.08204426152316842)","(Rgb(r=199, g=159, b=127), 0.06955755916360022)","(Rgb(r=216, g=225, b=219), 0.04911843183760311)","(Rgb(r=218, g=223, b=229), 0.03962260860466333)","(Rgb(r=154, g=171, b=183), 0.015486301250414189)"
rene-duvillier_untitled-1986(1).jpg,"(Rgb(r=14, g=21, b=26), 0.5245297018425752)","(Rgb(r=236, g=127, b=73), 0.19639382033319522)","(Rgb(r=251, g=233, b=217), 0.18612330262013185)","(Rgb(r=223, g=98, b=51), 0.07667742026463831)","(Rgb(r=21, g=32, b=29), 0.009051246281981468)","(Rgb(r=250, g=253, b=251), 0.0072245086574780175)"
ron-gorchov_foley-1967.jpg,"(Rgb(r=209, g=155, b=40), 0.4024451014916448)","(Rgb(r=213, g=159, b=46), 0.24554555219649402)","(Rgb(r=254, g=254, b=252), 0.21478245462498477)","(Rgb(r=173, g=202, b=223), 0.09082201034295649)","(Rgb(r=149, g=47, b=50), 0.0316213193360132)","(Rgb(r=250, g=253, b=251), 0.014783562007906714)"
jean-degottex_composition-1957.jpg,"(Rgb(r=28, g=29, b=34), 0.9058243824598965)","(Rgb(r=86, g=89, b=97), 0.05475969961951271)","(Rgb(r=148, g=152, b=162), 0.018390887549766054)","(Rgb(r=38, g=40, b=39), 0.01252520878689103)","(Rgb(r=213, g=217, b=222), 0.004642827072733615)","(Rgb(r=81, g=84, b=83), 0.0038569945112001186)"
johannes-jan-schoonhoven_quadratenrelief-met-schuine-binnenvlaken-in-4-richtingen-1967.jpg,"(Rgb(r=224, g=225, b=220), 0.39303371232701156)","(Rgb(r=236, g=238, b=236), 0.21987289061047524)","(Rgb(r=167, g=166, b=160), 0.19916391551792292)","(Rgb(r=42, g=40, b=33), 0.09192416757068)","(Rgb(r=98, g=95, b=86), 0.0859910723794293)","(Rgb(r=192, g=193, b=187), 0.010014241594480977)"
william-turnbull_head-blue-yellow-1956.jpg,"(Rgb(r=253, g=246, b=237), 0.7822932481778962)","(Rgb(r=135, g=153, b=178), 0.05445153021562406)","(Rgb(r=28, g=44, b=81), 0.04566108803015411)","(Rgb(r=70, g=87, b=125), 0.04439700567958284)","(Rgb(r=36, g=55, b=107), 0.04000651644591417)","(Rgb(r=243, g=224, b=232), 0.03319061145082855)"
victor-pasmore_yellow-abstract-1961.jpg,"(Rgb(r=133, g=60, b=12), 0.600804240211289)","(Rgb(r=231, g=209, b=189), 0.2977384577638586)","(Rgb(r=185, g=177, b=168), 0.06703444991268455)","(Rgb(r=29, g=21, b=14), 0.015355972809536867)","(Rgb(r=122, g=51, b=9), 0.010230700399774856)","(Rgb(r=168, g=173, b=169), 0.008836178902856153)"
jean-paul-riopelle_untitled-composition-1951.jpg,"(Rgb(r=116, g=94, b=74), 0.3971701751003453)","(Rgb(r=179, g=154, b=124), 0.2542811070408217)","(Rgb(r=52, g=41, b=29), 0.12795120326713758)","(Rgb(r=83, g=101, b=87), 0.09272518535396912)","(Rgb(r=30, g=39, b=48), 0.06516309396526038)","(Rgb(r=230, g=217, b=197), 0.06270923527246595)"
terry-frost_yellow-triptych-1959.jpg,"(Rgb(r=245, g=211, b=88), 0.6200696601037653)","(Rgb(r=220, g=171, b=71), 0.15761011155233803)","(Rgb(r=168, g=60, b=36), 0.1127989854572153)","(Rgb(r=59, g=36, b=43), 0.049109440142621634)","(Rgb(r=61, g=37, b=31), 0.030518819208848972)","(Rgb(r=129, g=39, b=30), 0.029892983535210794)"
bice-lazzari_senza-titolo-1952(1).jpg,"(Rgb(r=213, g=207, b=199), 0.34266385579797437)","(Rgb(r=189, g=173, b=143), 0.27223040199883997)","(Rgb(r=230, g=174, b=9), 0.11967942711819034)","(Rgb(r=22, g=20, b=18), 0.09902735019854549)","(Rgb(r=18, g=18, b=20), 0.085352250925802)","(Rgb(r=209, g=211, b=210), 0.08104671396064783)"
kazuo-shiraga_koushin-san-1980-1.jpg,"(Rgb(r=74, g=86, b=111), 0.750138572094278)","(Rgb(r=44, g=50, b=63), 0.10312461678071273)","(Rgb(r=53, g=61, b=80), 0.06676231820077012)","(Rgb(r=124, g=145, b=181), 0.039116572241434285)","(Rgb(r=103, g=121, b=164), 0.03698771245677286)","(Rgb(r=41, g=47, b=44), 0.0038702082260319327)"
jan-groth_maleri-1964.jpg,"(Rgb(r=23, g=29, b=35), 0.44420138239579987)","(Rgb(r=100, g=112, b=106), 0.24195101986091364)","(Rgb(r=136, g=148, b=137), 0.1913619668267348)","(Rgb(r=165, g=168, b=154), 0.08257680270692715)","(Rgb(r=119, g=133, b=123), 0.023004646797520296)","(Rgb(r=73, g=82, b=85), 0.016904181412104254)"
jean-messagier_juillet-antennese-1962.jpg,"(Rgb(r=138, g=92, b=55), 0.5747495218793709)","(Rgb(r=167, g=139, b=55), 0.23569206177033084)","(Rgb(r=187, g=141, b=85), 0.08169440242057488)","(Rgb(r=133, g=80, b=89), 0.05787115005851626)","(Rgb(r=173, g=108, b=91), 0.02708303599463363)","(Rgb(r=89, g=113, b=91), 0.022909827876573516)"
martin-disler_untitled-1986-1.jpg,"(Rgb(r=96, g=96, b=81), 0.40002332974682003)","(Rgb(r=51, g=49, b=44), 0.1868051130448105)","(Rgb(r=160, g=157, b=142), 0.15987666572651268)","(Rgb(r=90, g=91, b=97), 0.1321490875283352)","(Rgb(r=84, g=92, b=83), 0.060962021261408074)","(Rgb(r=48, g=48, b=54), 0.060183782692113504)"
barnett-newman_vir-heroicus-sublimis-1951.jpg,"(Rgb(r=200, g=17, b=10), 0.5410339837014955)","(Rgb(r=213, g=33, b=15), 0.23736563036099434)","(Rgb(r=185, g=11, b=16), 0.20752794477459216)","(Rgb(r=214, g=145, b=88), 0.008613285855520052)","(Rgb(r=205, g=29, b=35), 0.003743637114900779)","(Rgb(r=216, g=75, b=51), 0.0017155181924971498)"
william-scott_orange-and-red-1957.jpg,"(Rgb(r=189, g=91, b=32), 0.853010039377062)","(Rgb(r=201, g=133, b=85), 0.062280006779634293)","(Rgb(r=208, g=102, b=52), 0.036541046349837014)","(Rgb(r=183, g=121, b=65), 0.026056263081343786)","(Rgb(r=46, g=36, b=24), 0.014763442004564429)","(Rgb(r=227, g=206, b=178), 0.007349202407558504)"
robert-ryman_untitled-36-1963.jpg,"(Rgb(r=241, g=237, b=233), 0.5457966033241431)","(Rgb(r=137, g=118, b=94), 0.16049107970772597)","(Rgb(r=158, g=142, b=116), 0.15547972585916284)","(Rgb(r=146, g=129, b=102), 0.11005608924825572)","(Rgb(r=233, g=228, b=231), 0.01451479297256531)","(Rgb(r=250, g=251, b=251), 0.013661708888147077)"
wladyslaw-strzeminski_unistic-composition-1932.jpg,"(Rgb(r=106, g=117, b=120), 0.28624953781685225)","(Rgb(r=95, g=104, b=102), 0.2680744422990017)","(Rgb(r=133, g=142, b=146), 0.1596154636210509)","(Rgb(r=204, g=210, b=218), 0.1390904235651781)","(Rgb(r=146, g=153, b=150), 0.11951850786738424)","(Rgb(r=156, g=157, b=151), 0.027451624830532845)"
gillian-ayres_tadwalis-island-1982.jpg,"(Rgb(r=251, g=247, b=242), 0.30561874431301184)","(Rgb(r=192, g=155, b=25), 0.18113057324840764)","(Rgb(r=219, g=143, b=90), 0.17366924476797088)","(Rgb(r=156, g=87, b=43), 0.1656335304822566)","(Rgb(r=219, g=79, b=68), 0.10072224749772521)","(Rgb(r=219, g=74, b=84), 0.07322565969062785)"
giulio-turcato_il-tunnel-1970.jpg,"(Rgb(r=70, g=92, b=152), 0.36372663590859045)","(Rgb(r=193, g=184, b=164), 0.22630153272492687)","(Rgb(r=221, g=215, b=202), 0.13514864527111464)","(Rgb(r=202, g=194, b=172), 0.10148138641015422)","(Rgb(r=198, g=194, b=5), 0.09491546032410816)","(Rgb(r=247, g=55, b=27), 0.07842633936110567)"
bram-van-velde_sans-titre-paris-rue-g-t-le-coeur-1962.jpg,"(Rgb(r=188, g=157, b=124), 0.39330358755735395)","(Rgb(r=56, g=108, b=131), 0.17666823223382347)","(Rgb(r=232, g=211, b=188), 0.13114635644351313)","(Rgb(r=131, g=158, b=178), 0.12807543625130965)","(Rgb(r=66, g=122, b=107), 0.08870443296361863)","(Rgb(r=134, g=100, b=76), 0.08210195455038116)"
gustave-singier_provence-i-1957.jpg,"(Rgb(r=2, g=111, b=208), 0.5153437538032827)","(Rgb(r=2, g=54, b=148), 0.24569940532396625)","(Rgb(r=1, g=32, b=99), 0.22301925038085285)","(Rgb(r=1, g=31, b=17), 0.008314238231331915)","(Rgb(r=46, g=168, b=244), 0.004500988328905788)","(Rgb(r=228, g=139, b=55), 0.0031223639316605187)"
olivier-debre_tout-vert-1966.jpg,"(Rgb(r=25, g=141, b=112), 0.6862606358202693)","(Rgb(r=44, g=164, b=134), 0.2771660094651245)","(Rgb(r=88, g=189, b=170), 0.016747083482966687)","(Rgb(r=103, g=188, b=205), 0.008537101367856266)","(Rgb(r=15, g=104, b=82), 0.00645349395362729)","(Rgb(r=33, g=60, b=67), 0.004835675910155986)"
antonio-areal_untitled-1962.jpg,"(Rgb(r=243, g=236, b=215), 0.7833184434618385)","(Rgb(r=183, g=170, b=140), 0.16709828446062855)","(Rgb(r=114, g=103, b=77), 0.02105126262340688)","(Rgb(r=37, g=30, b=16), 0.012863718095151933)","(Rgb(r=205, g=195, b=167), 0.009256222646929105)","(Rgb(r=144, g=132, b=102), 0.006412068712044964)"
johannes-jan-schoonhoven_combination-1968.jpg,"(Rgb(r=232, g=232, b=226), 0.8450425639813249)","(Rgb(r=177, g=175, b=152), 0.10454479008566937)","(Rgb(r=198, g=197, b=176), 0.029822759864069574)","(Rgb(r=108, g=106, b=79), 0.009543283156502264)","(Rgb(r=241, g=239, b=240), 0.0056884320176428015)","(Rgb(r=23, g=23, b=15), 0.005358170894791079)"
alma-woodsey-thomas_atmospheric-effects-i-1970.jpg,"(Rgb(r=4, g=18, b=64), 0.7438568649534145)","(Rgb(r=65, g=92, b=76), 0.1323461656598751)","(Rgb(r=146, g=28, b=10), 0.033902426538343404)","(Rgb(r=217, g=221, b=230), 0.0324690283608068)","(Rgb(r=227, g=220, b=209), 0.029883792362035425)","(Rgb(r=232, g=210, b=51), 0.027541722125524727)"
john-ferren_three-rocks-1949.jpg,"(Rgb(r=222, g=192, b=38), 0.2843352446811881)","(Rgb(r=230, g=204, b=42), 0.258783224188884)","(Rgb(r=212, g=182, b=36), 0.20781495377012232)","(Rgb(r=238, g=231, b=204), 0.09320196776806766)","(Rgb(r=106, g=161, b=171), 0.08736835912219804)","(Rgb(r=90, g=81, b=54), 0.06849625046953987)"
helen-frankenthaler_mauve-district-1966.jpg,"(Rgb(r=210, g=88, b=125), 0.4799403770276195)","(Rgb(r=244, g=228, b=214), 0.23634370889960543)","(Rgb(r=223, g=106, b=146), 0.20127838667251205)","(Rgb(r=56, g=84, b=4), 0.033665935992985535)","(Rgb(r=223, g=135, b=7), 0.02817360806663744)","(Rgb(r=189, g=49, b=84), 0.02059798334064007)"
leon-berkowitz_seven-lights-series-1975.jpg,"(Rgb(r=78, g=116, b=148), 0.31425491231261343)","(Rgb(r=254, g=254, b=253), 0.19398144656459762)","(Rgb(r=140, g=87, b=108), 0.157726383411046)","(Rgb(r=161, g=92, b=54), 0.15200330075464835)","(Rgb(r=107, g=119, b=159), 0.1366929455242388)","(Rgb(r=245, g=253, b=252), 0.04534101143285582)"
willi-baumeister_animated-slope-1949.jpg,"(Rgb(r=231, g=224, b=200), 0.580380313890262)","(Rgb(r=185, g=165, b=134), 0.1540024097874444)","(Rgb(r=139, g=95, b=56), 0.10011431043005438)","(Rgb(r=215, g=200, b=148), 0.0906064631735047)","(Rgb(r=80, g=102, b=90), 0.040842807711319824)","(Rgb(r=130, g=168, b=151), 0.03405369500741473)"
louis-cane_les-grilles-1976.jpg,"(Rgb(r=229, g=141, b=89), 0.38490309245890986)","(Rgb(r=75, g=72, b=118), 0.2623524423036394)","(Rgb(r=115, g=67, b=84), 0.20692737203202405)","(Rgb(r=138, g=73, b=63), 0.07659923469322981)","(Rgb(r=67, g=41, b=36), 0.04314309002130366)","(Rgb(r=64, g=44, b=52), 0.026074768490893255)"
leo-leuppi_muschel-v-gel-1948.jpg,"(Rgb(r=90, g=90, b=84), 0.43941195949759104)","(Rgb(r=156, g=153, b=136), 0.3435755362464845)","(Rgb(r=174, g=178, b=180), 0.07530071312970192)","(Rgb(r=168, g=171, b=170), 0.07014229945850649)","(Rgb(r=58, g=57, b=50), 0.047461136996460006)","(Rgb(r=67, g=83, b=91), 0.02410835467125607)"
karl-benjamin_14-1965.jpg,"(Rgb(r=241, g=182, b=46), 0.5174932145796148)","(Rgb(r=194, g=36, b=43), 0.23792898662875447)","(Rgb(r=236, g=236, b=231), 0.23773920754142827)","(Rgb(r=234, g=241, b=235), 0.0036450672979548033)","(Rgb(r=170, g=32, b=44), 0.001807809409443473)","(Rgb(r=185, g=45, b=33), 0.0013857145428041824)"
gosta-adrian-nilsson_house-at-the-beach-1919.jpg,"(Rgb(r=128, g=80, b=49), 0.29479024742749177)","(Rgb(r=36, g=44, b=62), 0.19922166100852862)","(Rgb(r=236, g=231, b=223), 0.16564920547697728)","(Rgb(r=65, g=39, b=31), 0.14975121756607224)","(Rgb(r=177, g=140, b=48), 0.09734506612870444)","(Rgb(r=109, g=44, b=36), 0.09324260239222565)"
kenzo-okada_tanabata-1955.jpg,"(Rgb(r=166, g=151, b=128), 0.7878684893844509)","(Rgb(r=159, g=81, b=66), 0.06026806170765236)","(Rgb(r=183, g=54, b=64), 0.05582327783717733)","(Rgb(r=84, g=85, b=111), 0.03658927753169391)","(Rgb(r=179, g=89, b=97), 0.033209867114709024)","(Rgb(r=170, g=138, b=76), 0.026241026424316482)"
jacoba-van-heemskerck_abstract-composition.jpg,"(Rgb(r=38, g=33, b=35), 0.418851064701904)","(Rgb(r=39, g=33, b=27), 0.26010390834750885)","(Rgb(r=188, g=163, b=115), 0.1483050847457627)","(Rgb(r=35, g=35, b=40), 0.083039575348923)","(Rgb(r=130, g=94, b=73), 0.06675137827147337)","(Rgb(r=223, g=205, b=91), 0.022948988584428093)"
