filename,RGB1,RGB2,RGB3,RGB4,RGB5,RGB6
alma-woodsey-thomas_atmospheric-effects-i-1970.jpg,"[0.01568627450980392, 0.07058823529411765, 0.25098039215686274, 0.0, 29170857449153.51]","[0.2549019607843137, 0.3607843137254902, 0.2980392156862745, 0.0, 5190045712151.965]","[0.5725490196078431, 0.10980392156862745, 0.0392156862745098, 0.0, 132950692307229.03]","[0.8509803921568627, 0.8666666666666667, 0.9019607843137255, 0.0, 1273295229835.5608]","[0.8901960784313725, 0.8627450980392157, 0.8196078431372549, 0.0, 117191342596217.34]","[0.9098039215686274, 0.8235294117647058, 0.2, 0.0, 108006753433430.31]"
john-ferren_three-rocks-1949.jpg,"[0.8705882352941177, 0.7529411764705882, 0.14901960784313725, 0.0, 11150401752203.455]","[0.9019607843137255, 0.8, 0.16470588235294117, 0.0, 1014836173289.7412]","[0.8313725490196079, 0.7137254901960784, 0.1411764705882353, 0.0, 81496060302008.75]","[0.9333333333333333, 0.9058823529411765, 0.8, 0.0, 36549791281595.164]","[0.41568627450980394, 0.6313725490196078, 0.6705882352941176, 0.0, 34262101616548.25]","[0.35294117647058826, 0.3176470588235294, 0.21176470588235294, 0.0, 26861274693937.203]"
helen-frankenthaler_mauve-district-1966.jpg,"[0.8235294117647058, 0.34509803921568627, 0.49019607843137253, 0.0, 18821191255985.08]","[0.9568627450980393, 0.8941176470588236, 0.8392156862745098, 0.0, 92683807411609.97]","[0.8745098039215686, 0.41568627450980394, 0.5725490196078431, 0.0, 78932700655887.08]","[0.2196078431372549, 0.32941176470588235, 0.01568627450980392, 0.0, 132023278403864.84]","[0.8745098039215686, 0.5294117647058824, 0.027450980392156862, 0.0, 11048473751622.525]","[0.7411764705882353, 0.19215686274509805, 0.32941176470588235, 0.0, 8077640525741.204]"
leon-berkowitz_seven-lights-series-1975.jpg,"[0.3058823529411765, 0.4549019607843137, 0.5803921568627451, 0.0, 123237220514750.38]","[0.996078431372549, 0.996078431372549, 0.9921568627450981, 0.0, 76071155515528.47]","[0.5490196078431373, 0.3411764705882353, 0.4235294117647059, 0.0, 618534836906.0627]","[0.6313725490196078, 0.3607843137254902, 0.21176470588235294, 0.0, 59609137550842.49]","[0.4196078431372549, 0.4666666666666667, 0.6235294117647059, 0.0, 5360507667617.208]","[0.9607843137254902, 0.9921568627450981, 0.9882352941176471, 0.0, 17780788797198.36]"
willi-baumeister_animated-slope-1949.jpg,"[0.9058823529411765, 0.8784313725490196, 0.7843137254901961, 0.0, 2276001230942.204]","[0.7254901960784313, 0.6470588235294118, 0.5254901960784314, 0.0, 6039310187742.918]","[0.5450980392156862, 0.37254901960784315, 0.2196078431372549, 0.0, 39260513894138.97]","[0.8431372549019608, 0.7843137254901961, 0.5803921568627451, 0.0, 3553194634255.0864]","[0.3137254901960784, 0.4, 0.35294117647058826, 0.0, 160167873377724.8]","[0.5098039215686274, 0.6588235294117647, 0.592156862745098, 0.0, 13354390198986.168]"
louis-cane_les-grilles-1976.jpg,"[0.8980392156862745, 0.5529411764705883, 0.34901960784313724, 0.0, 150942389199572.5]","[0.29411764705882354, 0.2823529411764706, 0.4627450980392157, 0.0, 10288331070730.957]","[0.45098039215686275, 0.2627450980392157, 0.32941176470588235, 0.0, 81147989032166.3]","[0.5411764705882353, 0.28627450980392155, 0.24705882352941178, 0.0, 30038915565972.473]","[0.2627450980392157, 0.1607843137254902, 0.1411764705882353, 0.0, 16918858831883.79]","[0.25098039215686274, 0.17254901960784313, 0.20392156862745098, 0.0, 102253994081934.34]"
leo-leuppi_muschel-v-gel-1948.jpg,"[0.35294117647058826, 0.35294117647058826, 0.32941176470588235, 0.0, 172318415489251.38]","[0.611764705882353, 0.6, 0.5333333333333333, 0.0, 13473550441038.607]","[0.6823529411764706, 0.6980392156862745, 0.7058823529411765, 0.0, 29529691423412.52]","[0.6588235294117647, 0.6705882352941176, 0.6666666666666666, 0.0, 27506784101375.094]","[0.22745098039215686, 0.2235294117647059, 0.19607843137254902, 0.0, 186122105868470.62]","[0.2627450980392157, 0.3254901960784314, 0.3568627450980392, 0.0, 9454256733825.91]"
karl-benjamin_14-1965.jpg,"[0.9450980392156862, 0.7137254901960784, 0.1803921568627451, 0.0, 20293851552141.758]","[0.7607843137254902, 0.1411764705882353, 0.16862745098039217, 0.0, 93305484952452.73]","[0.9254901960784314, 0.9254901960784314, 0.9058823529411765, 0.0, 93231061780952.27]","[0.9176470588235294, 0.9450980392156862, 0.9215686274509803, 0.0, 142943815606070.72]","[0.6666666666666666, 0.12549019607843137, 0.17254901960784313, 0.0, 7089448664484.208]","[0.7254901960784313, 0.17647058823529413, 0.12941176470588237, 0.0, 54341746776634.6]"
gosta-adrian-nilsson_house-at-the-beach-1919.jpg,"[0.5019607843137255, 0.3137254901960784, 0.19215686274509805, 0.0, 115604018599016.38]","[0.1411764705882353, 0.17254901960784313, 0.24313725490196078, 0.0, 78126141571972.02]","[0.9254901960784314, 0.9058823529411765, 0.8745098039215686, 0.0, 64960472736069.52]","[0.2549019607843137, 0.15294117647058825, 0.12156862745098039, 0.0, 58725967672969.51]","[0.6941176470588235, 0.5490196078431373, 0.18823529411764706, 0.0, 38174535736746.836]","[0.42745098039215684, 0.17254901960784313, 0.1411764705882353, 0.0, 36565726428323.78]"
kenzo-okada_tanabata-1955.jpg,"[0.6509803921568628, 0.592156862745098, 0.5019607843137255, 0.0, 30896803505272.586]","[0.6235294117647059, 0.3176470588235294, 0.25882352941176473, 0.0, 23634534003000.926]","[0.7176470588235294, 0.21176470588235294, 0.25098039215686274, 0.0, 21891481504775.42]","[0.32941176470588235, 0.3333333333333333, 0.43529411764705883, 0.0, 14348736286938.79]","[0.7019607843137254, 0.34901960784313724, 0.3803921568627451, 0.0, 130234772998858.92]","[0.6666666666666666, 0.5411764705882353, 0.2980392156862745, 0.0, 102905985977711.69]"
jacoba-van-heemskerck_abstract-composition.jpg,"[0.14901960784313725, 0.12941176470588237, 0.13725490196078433, 0.0, 1642553194909.4275]","[0.15294117647058825, 0.12941176470588237, 0.10588235294117647, 0.0, 102001532685297.58]","[0.7372549019607844, 0.6392156862745098, 0.45098039215686275, 0.0, 5815885676304.42]","[0.13725490196078433, 0.13725490196078433, 0.1568627450980392, 0.0, 325645393525.18823]","[0.5098039215686274, 0.3686274509803922, 0.28627450980392155, 0.0, 26177011086852.3]","[0.8745098039215686, 0.803921568627451, 0.3568627450980392, 0.0, 89996033664423.89]"
afro_figure.jpg,"[0.8588235294117647, 0.8392156862745098, 0.8274509803921568, 0.0, 13976129722788.268]","[0.7137254901960784, 0.6235294117647059, 0.5882352941176471, 0.0, 91570780304283.11]","[0.6196078431372549, 0.23921568627450981, 0.20784313725490197, 0.0, 81124324495143.33]","[0.5607843137254902, 0.1450980392156863, 0.12549019607843137, 0.0, 33179796647833.24]","[0.7019607843137254, 0.5843137254901961, 0.6, 0.0, 25584659474807.938]","[0.5686274509803921, 0.26666666666666666, 0.2901960784313726, 0.0, 209360045951477.66]"
frank-stella_the-marriage-of-reason-and-squalor-1959.jpg,"[0.19607843137254902, 0.19215686274509805, 0.25098039215686274, 0.0, 228262187176.2902]","[0.23137254901960785, 0.22745098039215686, 0.29411764705882354, 0.0, 5613024848138.004]","[0.3686274509803922, 0.3137254901960784, 0.3686274509803922, 0.0, 52198406430746.1]","[0.30196078431372547, 0.2901960784313726, 0.35294117647058826, 0.0, 31193848573678.758]","[0.21568627450980393, 0.1843137254901961, 0.23529411764705882, 0.0, 13311454260940.86]","[0.26666666666666666, 0.22745098039215686, 0.28627450980392155, 0.0, 110607178220620.72]"
pat-lipsky_sandwich-1969.jpg,"[0.8627450980392157, 0.8666666666666667, 0.8196078431372549, 0.0, 146679863396017.78]","[0.5803921568627451, 0.6666666666666666, 0.6470588235294118, 0.0, 11550285256011.828]","[0.5450980392156862, 0.06274509803921569, 0.12549019607843137, 0.0, 38250059138761.305]","[0.09411764705882353, 0.17647058823529413, 0.16470588235294117, 0.0, 3157301761889.251]","[0.7372549019607844, 0.6784313725490196, 0.4, 0.0, 30940980302989.773]","[0.8, 0.8509803921568627, 0.8313725490196079, 0.0, 29210089728318.367]"
princess-fahrelnissa-zeid_my-hell-1951.jpg,"[0.10196078431372549, 0.0784313725490196, 0.03529411764705882, 0.0, 94753707809115.61]","[0.047058823529411764, 0.058823529411764705, 0.08627450980392157, 0.0, 72232389126305.19]","[0.8941176470588236, 0.8823529411764706, 0.807843137254902, 0.0, 62609181096176.09]","[0.9176470588235294, 0.8705882352941177, 0.25098039215686274, 0.0, 55732734009184.99]","[0.043137254901960784, 0.07450980392156863, 0.050980392156862744, 0.0, 5458100335889.623]","[0.5450980392156862, 0.3137254901960784, 0.2235294117647059, 0.0, 52247847345419.94]"
bice-lazzari_rhythm-1956(2).jpg,"[0.49019607843137253, 0.3568627450980392, 0.26666666666666666, 0.0, 12419492319984.066]","[0.8823529411764706, 0.8274509803921568, 0.7490196078431373, 0.0, 11629910607214.295]","[0.7450980392156863, 0.6196078431372549, 0.47058823529411764, 0.0, 88558619233961.22]","[0.8745098039215686, 0.7607843137254902, 0.5803921568627451, 0.0, 2998890106580.1763]","[0.25098039215686274, 0.2, 0.17254901960784313, 0.0, 237860720497935.75]","[0.6352941176470588, 0.5019607843137255, 0.3333333333333333, 0.0, 93292411235578.62]"
norman-bluhm_dido-1973.jpg,"[0.8784313725490196, 0.8352941176470589, 0.7372549019607844, 0.0, 18721573693686.105]","[0.7333333333333333, 0.6901960784313725, 0.5882352941176471, 0.0, 70449979024332.95]","[0.5333333333333333, 0.1450980392156863, 0.27450980392156865, 0.0, 39644362209074.4]","[0.5529411764705883, 0.2, 0.3215686274509804, 0.0, 36663957565348.03]","[0.6627450980392157, 0.33725490196078434, 0.10980392156862745, 0.0, 33036571342688.492]","[0.8156862745098039, 0.7803921568627451, 0.6431372549019608, 0.0, 2514625566679.3096]"
henri-michaux_untitled-1961.jpg,"[0.9372549019607843, 0.9215686274509803, 0.8823529411764706, 0.0, 27913366125583.82]","[0.9215686274509803, 0.8627450980392157, 0.3803921568627451, 0.0, 42231005806074.445]","[0.796078431372549, 0.6352941176470588, 0.3843137254901961, 0.0, 28143288449495.387]","[0.6196078431372549, 0.3411764705882353, 0.1568627450980392, 0.0, 20869048214956.246]","[0.7176470588235294, 0.5882352941176471, 0.1843137254901961, 0.0, 12895244052137.564]","[0.19607843137254902, 0.0784313725490196, 0.03529411764705882, 0.0, 88846149665962.06]"
antonio-calderara_spazio-luce-1959.jpg,"[0.788235294117647, 0.7254901960784313, 0.611764705882353, 0.0, 28515289772418.664]","[0.8509803921568627, 0.7803921568627451, 0.6784313725490196, 0.0, 6836130574113.302]","[0.8274509803921568, 0.7529411764705882, 0.6392156862745098, 0.0, 38371082505024.17]","[0.5882352941176471, 0.5137254901960784, 0.38823529411764707, 0.0, 2172614198033.7844]","[0.5450980392156862, 0.4666666666666667, 0.34509803921568627, 0.0, 54315354950844.61]","[0, 0, 0]"
jean-degottex_suite-la-rose-1959.jpg,"[0.8784313725490196, 0.8784313725490196, 0.8470588235294118, 0.0, 34092827643059.992]","[0.37254901960784315, 0.34509803921568627, 0.3333333333333333, 0.0, 216935288700179.1]","[0.6549019607843137, 0.6196078431372549, 0.592156862745098, 0.0, 13598081128120.28]","[0.8901960784313725, 0.6627450980392157, 0.6862745098039216, 0.0, 8887170860236.346]","[0.8117647058823529, 0.5882352941176471, 0.611764705882353, 0.0, 38434845406204.03]","[0.3803921568627451, 0.3137254901960784, 0.3215686274509804, 0.0, 3206320915503.1924]"
bernard-cohen_fall-1964.jpg,"[0.8352941176470589, 0.807843137254902, 0.788235294117647, 0.0, 2047568244245.3882]","[0.7254901960784313, 0.6666666666666666, 0.592156862745098, 0.0, 1174962773525.8628]","[0.803921568627451, 0.803921568627451, 0.8196078431372549, 0.0, 22586328827909.43]","[0.5058823529411764, 0.43137254901960786, 0.3137254901960784, 0.0, 177319009829113.1]","[0.5647058823529412, 0.5803921568627451, 0.29411764705882354, 0.0, 15295860827966.8]","[0.8431372549019608, 0.807843137254902, 0.8196078431372549, 0.0, 142896703291853.72]"
antonio-calderara_spazio-luce-1965.jpg,"[0.788235294117647, 0.6941176470588235, 0.5803921568627451, 0.0, 3645646624300.6904]","[0.8196078431372549, 0.7450980392156863, 0.6431372549019608, 0.0, 27013741784802.566]","[0.6039215686274509, 0.5019607843137255, 0.37254901960784315, 0.0, 36934441366574.33]","[0.5803921568627451, 0.4745098039215686, 0.34901960784313724, 0.0, 160230297104991.6]","[0.8509803921568627, 0.7686274509803922, 0.6549019607843137, 0.0, 48883819455760.15]","[0, 0, 0]"
arthur-dove_nature-symbolized-1911.jpg,"[0.7490196078431373, 0.6745098039215687, 0.39215686274509803, 0.0, 1010087161359.3568]","[0.4, 0.3803921568627451, 0.2627450980392157, 0.0, 98581649591072.33]","[0.12941176470588237, 0.09803921568627451, 0.1450980392156863, 0.0, 71622368132138.17]","[0.12941176470588237, 0.11764705882352941, 0.1568627450980392, 0.0, 59145333686846.96]","[0.6039215686274509, 0.5450980392156862, 0.3333333333333333, 0.0, 32794928134011.195]","[0.27450980392156865, 0.3333333333333333, 0.24705882352941178, 0.0, 29003867065093.684]"
clyfford-still_untitled-1951.jpg,"[0.09019607843137255, 0.06274509803921569, 0.10196078431372549, 0.0, 38629080441040.68]","[0.10196078431372549, 0.08235294117647059, 0.12549019607843137, 0.0, 58329518326259.41]","[0.25882352941176473, 0.2235294117647059, 0.2901960784313726, 0.01568627450980392, 8669765228344.333, 0.0196078431372549]","[0.3607843137254902, 0.29411764705882354, 0.32941176470588235, 0.011764705882352941, 27193887712056.21, 0.0196078431372549]","[0.6392156862745098, 0.5333333333333333, 0.5529411764705883, 0.0196078431372549, 1083720653543.0431, 0.023529411764705882]","[0, 0, 0]"
bernard-cohen_matter-of-identity-i-1963.jpg,"[0.9294117647058824, 0.8705882352941177, 0.7686274509803922, 0.0, 16948968842748.125]","[0.4627450980392157, 0.4, 0.29411764705882354, 0.0, 76951772810117.22]","[0.7058823529411765, 0.6196078431372549, 0.5411764705882353, 0.0, 65759677620669.37]","[0.6313725490196078, 0.6549019607843137, 0.6862745098039216, 0.0, 35609686343734.93]","[0.8, 0.8117647058823529, 0.8352941176470589, 0.0, 24048390463294.42]","[0.3411764705882353, 0.403921568627451, 0.49411764705882355, 0.0, 20297647079800.844]"
arthur-pinajian_untitled-1960.jpg,"[0.8862745098039215, 0.8941176470588236, 0.8, 0.0, 99064516868496.8]","[0.09411764705882353, 0.1568627450980392, 0.10196078431372549, 0.0, 70283145674041.76]","[0.5647058823529412, 0.37254901960784315, 0.1450980392156863, 0.0, 60692828518377.27]","[0.1803921568627451, 0.1411764705882353, 0.08235294117647059, 0.0, 59802983793155.91]","[0.8117647058823529, 0.8666666666666667, 0.807843137254902, 0.0, 52800926938954.984]","[0.6078431372549019, 0.6784313725490196, 0.611764705882353, 0.0, 4951246095207.134]"
giorgio-cavallon_untitled-1946.jpg,"[0.6941176470588235, 0.592156862745098, 0.4980392156862745, 0.0, 2380963972499.102]","[0.2901960784313726, 0.396078431372549, 0.5098039215686274, 0.0, 40705107295761.234]","[0.5137254901960784, 0.403921568627451, 0.2901960784313726, 0.0, 3917803693076.0586]","[0.30196078431372547, 0.396078431372549, 0.37254901960784315, 0.0, 29609910605528.027]","[0.6941176470588235, 0.5411764705882353, 0.23921568627450981, 0.0, 27125378481387.758]","[0.5215686274509804, 0.5411764705882353, 0.5882352941176471, 0.0, 17442032181750.26]"
warren-rohrer_edge-4-1985.jpg,"[0.2901960784313726, 0.3137254901960784, 0.37254901960784315, 0.0, 251489475408.50195]","[0.17647058823529413, 0.19607843137254902, 0.25098039215686274, 0.0, 65657309283596.2]","[0.2196078431372549, 0.23921568627450981, 0.2980392156862745, 0.0, 30888970268380.332]","[0.43137254901960786, 0.3803921568627451, 0.4196078431372549, 0.0, 26189094896457.18]","[0.6274509803921569, 0.5450980392156862, 0.5725490196078431, 0.0, 12636473197412.805]","[0.6666666666666666, 0.615686274509804, 0.5725490196078431, 0.0, 52955396907495.43]"
maurice-esteve_l-eau-verte-1962-1.jpg,"[0.8117647058823529, 0.6196078431372549, 0.33725490196078434, 0.0, 122214826437737.42]","[0.7411764705882353, 0.6078431372549019, 0.1568627450980392, 0.0, 80249383394394.66]","[0.9254901960784314, 0.8823529411764706, 0.7803921568627451, 0.0, 610695123842.5137]","[0.8627450980392157, 0.8117647058823529, 0.4627450980392157, 0.0, 43835900449053.19]","[0.5333333333333333, 0.396078431372549, 0.2235294117647059, 0.0, 42545223378300.11]","[0.23137254901960785, 0.34901960784313724, 0.5411764705882353, 0.0, 4224201670136.1294]"
michel-parmentier_untitled-1967.jpg,"[0.6392156862745098, 0.6470588235294118, 0.6666666666666666, 0.0, 21458910283097.035]","[0.9372549019607843, 0.9372549019607843, 0.9333333333333333, 0.0, 13038801600833.271]","[0.9490196078431372, 0.9568627450980393, 0.9529411764705882, 0.0, 30269707650726.793]","[0.8352941176470589, 0.8392156862745098, 0.8470588235294118, 0.0, 104121753251375.36]","[0.6392156862745098, 0.6392156862745098, 0.6313725490196078, 0.0, 5204230777182.047]","[0.9294117647058824, 0.9215686274509803, 0.9294117647058824, 0.0, 129363015274863.0]"
walter-darby-bannard_mandragora-1969.jpg,"[0.7019607843137254, 0.6509803921568628, 0.5254901960784314, 0.0, 22913957503887.324]","[0.8941176470588236, 0.8470588235294118, 0.6941176470588235, 0.0, 42780001376874.87]","[0.8313725490196079, 0.7725490196078432, 0.611764705882353, 0.0, 42231012888165.32]","[0.5803921568627451, 0.5294117647058824, 0.3686274509803922, 0.0, 41564593706683.67]","[0.611764705882353, 0.42745098039215684, 0.2196078431372549, 0.0, 35390675034190.68]","[0.6588235294117647, 0.7137254901960784, 0.6431372549019608, 0.0, 105100470031026.66]"
pierre-tal-coat_du-c-t-de-la-dr-me-1979.jpg,"[0.44313725490196076, 0.23137254901960785, 0.2980392156862745, 0.0, 20426965197667.15]","[0.5803921568627451, 0.4117647058823529, 0.34509803921568627, 0.0, 148969978521298.2]","[0.403921568627451, 0.18823529411764706, 0.2627450980392157, 0.0, 12788530568422.969]","[0.6509803921568628, 0.5019607843137255, 0.4196078431372549, 0.0, 125603603110757.81]","[0.6274509803921569, 0.4549019607843137, 0.38823529411764707, 0.0, 12503546833342.748]","[0.6274509803921569, 0.49411764705882355, 0.34901960784313724, 0.0, 10647945342868.65]"
agnes-martin_the-islands-1961(1).jpg,"[0.7450980392156863, 0.6509803921568628, 0.5294117647058824, 0.0, 33336447757520.133]","[0.9019607843137255, 0.8823529411764706, 0.8431372549019608, 0.0, 34543468764287.055]","[0.49411764705882355, 0.3764705882352941, 0.28627450980392155, 0.0, 81992181390651.92]","[0.9411764705882353, 0.9607843137254902, 0.9529411764705882, 0.0, 76828921385782.19]","[0.8156862745098039, 0.7568627450980392, 0.6549019607843137, 0.0, 467793293874.59607]","[0.9372549019607843, 0.9529411764705882, 0.9686274509803922, 0.0, 36888731892202.56]"
janos-mattis-teutsch_composition-1920(2).jpg,"[0.7411764705882353, 0.6509803921568628, 0.47843137254901963, 0.0, 16831197011647.56]","[0.7568627450980392, 0.6274509803921569, 0.18823529411764706, 0.0, 5171116291052.992]","[0.5568627450980392, 0.2980392156862745, 0.35294117647058826, 0.0, 48635784572802.45]","[0.29411764705882354, 0.403921568627451, 0.5019607843137255, 0.0, 44827203452570.43]","[0.28627450980392155, 0.4392156862745098, 0.34901960784313724, 0.0, 42162754125298.96]","[0.8352941176470589, 0.788235294117647, 0.7372549019607844, 0.0, 36507987567420.66]"
alma-woodsey-thomas_springtime-in-washington-1971.jpg,"[0.9254901960784314, 0.9215686274509803, 0.8588235294117647, 0.0, 180213897442614.97]","[0.6980392156862745, 0.19215686274509805, 0.27058823529411763, 0.0, 71269114199000.44]","[0.7333333333333333, 0.23921568627450981, 0.1607843137254902, 0.0, 5123687687462.906]","[0.6705882352941176, 0.09411764705882353, 0.13725490196078433, 0.0, 3712120739568.6704]","[0.9098039215686274, 0.8235294117647058, 0.3176470588235294, 0.0, 2782704400554.184]","[0.7450980392156863, 0.33725490196078434, 0.4588235294117647, 0.0, 24488722827625.035]"
olivier-debre_blanche-de-l-acropolea-1988.jpg,"[0.9294117647058824, 0.9019607843137255, 0.8392156862745098, 0.0, 36866419559156.53]","[0.8509803921568627, 0.6588235294117647, 0.38823529411764707, 0.0, 106632861624387.39]","[0.9215686274509803, 0.7803921568627451, 0.42745098039215684, 0.0, 7497737909874.655]","[0.4980392156862745, 0.3843137254901961, 0.24313725490196078, 0.0, 20760705312811.47]","[0.8509803921568627, 0.8862745098039215, 0.8627450980392157, 0.0, 18923474754155.586]","[0.1803921568627451, 0.1450980392156863, 0.07450980392156863, 0.0, 136322507452266.47]"
paul-feeley_the-other-side-1957.jpg,"[0.24705882352941178, 0.403921568627451, 0.596078431372549, 0.0, 19073085156533.77]","[0.8352941176470589, 0.6352941176470588, 0.38823529411764707, 0.0, 107166772209011.11]","[0.43529411764705883, 0.5529411764705883, 0.6745098039215687, 0.0, 48023660881309.64]","[0.3764705882352941, 0.5058823529411764, 0.6431372549019608, 0.0, 29033615501889.836]","[0.8313725490196079, 0.3411764705882353, 0.2235294117647059, 0.0, 11889235241535.89]","[0.6901960784313725, 0.34901960784313724, 0.25098039215686274, 0.0, 53127273460138.71]"
helen-frankenthaler_robinson-s-wrap-1974.jpg,"[0.8941176470588236, 0.7843137254901961, 0.5372549019607843, 0.0, 154685154219646.94]","[0.6941176470588235, 0.6627450980392157, 0.5215686274509804, 0.0, 82854152724492.8]","[0.9333333333333333, 0.8352941176470589, 0.6039215686274509, 0.0, 71291750473342.56]","[0.5725490196078431, 0.011764705882352941, 0.09803921568627451, 0.0, 51612928996464.59]","[0.6431372549019608, 0.00784313725490196, 0.00392156862745098, 0.0, 19663458199903.273]","[0.615686274509804, 0.25882352941176473, 0.3411764705882353, 0.0, 120494181312478.61]"
norman-bluhm_pygmalion-1979.jpg,"[0.9607843137254902, 0.8980392156862745, 0.8274509803921568, 0.0, 30476165465488.633]","[0.9254901960784314, 0.8470588235294118, 0.8823529411764706, 0.0, 27716547150683.15]","[0.9450980392156862, 0.8588235294117647, 0.403921568627451, 0.0, 24024654924611.1]","[0.8156862745098039, 0.8313725490196079, 0.8941176470588236, 0.0, 13601132296999.271]","[0.7215686274509804, 0.6509803921568628, 0.5254901960784314, 0.0, 112551284639528.95]","[0.48627450980392156, 0.3333333333333333, 0.43137254901960786, 0.0, 10797745253965.31]"
william-turnbull_head-1953.jpg,"[0.7215686274509804, 0.6862745098039216, 0.6274509803921569, 0.0, 124779899853694.42]","[0.4117647058823529, 0.4, 0.3686274509803922, 0.0, 10708352323842.674]","[0.8196078431372549, 0.7725490196078432, 0.7294117647058823, 0.0, 9059653803570.957]","[0.1843137254901961, 0.17254901960784313, 0.13333333333333333, 0.0, 36560187203415.734]","[0.8, 0.7529411764705882, 0.6941176470588235, 0.0, 19650830441353.23]","[0.37254901960784315, 0.3803921568627451, 0.39215686274509803, 0.0, 13485883972498.35]"
marc-vaux_blossom-1964.jpg,"[0.8, 0.3568627450980392, 0.47058823529411764, 0.0, 27401008769109.67]","[0.8392156862745098, 0.42745098039215684, 0.5294117647058824, 0.0, 91162490082257.44]","[0.7372549019607844, 0.6313725490196078, 0.4470588235294118, 0.0, 176848262526988.47]","[0.6196078431372549, 0.6705882352941176, 0.27450980392156865, 0.0, 53240428785103.33]","[0.592156862745098, 0.43137254901960786, 0.2627450980392157, 0.0, 22588034859562.22]","[0.615686274509804, 0.6196078431372549, 0.6392156862745098, 0.0, 17166123545785.152]"
jean-degottex_yugen-iii-1961.jpg,"[0.8392156862745098, 0.8274509803921568, 0.807843137254902, 0.0, 34326232883131.824]","[0.17254901960784313, 0.17254901960784313, 0.16862745098039217, 0.0, 241279567703132.03]","[0.7176470588235294, 0.7058823529411765, 0.6745098039215687, 0.0, 14165996050637.164]","[0.7725490196078432, 0.7568627450980392, 0.7176470588235294, 0.0, 59647659954042.6]","[0.3686274509803922, 0.3607843137254902, 0.34509803921568627, 0.0, 34671656696303.05]","[0.16862745098039217, 0.15294117647058825, 0.16470588235294117, 0.0, 11686494277948.53]"
jay-defeo_the-ver-nica-1957.jpg,"[0.4588235294117647, 0.34901960784313724, 0.25882352941176473, 0.0, 194179648859156.03]","[0.7294117647058823, 0.6, 0.47058823529411764, 0.0, 101468678956270.45]","[0.23529411764705882, 0.16470588235294117, 0.11764705882352941, 0.0, 77942018001153.16]","[0.6235294117647059, 0.49019607843137253, 0.35294117647058826, 0.0, 69059798619021.195]","[0.8588235294117647, 0.7529411764705882, 0.6078431372549019, 0.0, 58794935469988.484]","[0.8901960784313725, 0.7843137254901961, 0.6705882352941176, 0.0, 57810435196174.35]"
jackson-pollock_mural.jpg,"[0.10196078431372549, 0.058823529411764705, 0.023529411764705882, 0.0, 9732572114877.18]","[0.03529411764705882, 0.050980392156862744, 0.09019607843137255, 0.0, 81006370113005.7]","[0.9098039215686274, 0.8823529411764706, 0.7764705882352941, 0.0, 5981870652644.008]","[0.7254901960784313, 0.6509803921568628, 0.4745098039215686, 0.0, 53960114219920.8]","[0.03137254901960784, 0.06666666666666667, 0.043137254901960784, 0.0, 5143983197668.047]","[0.09411764705882353, 0.03137254901960784, 0.058823529411764705, 0.0, 4860611876027.918]"
jean-messagier_machine-pour-toulouse-lautrec-1991.jpg,"[0.9607843137254902, 0.9098039215686274, 0.8274509803921568, 0.0, 12666157682863.2]","[0.3607843137254902, 0.6549019607843137, 0.8235294117647058, 0.0, 92963338806.10588]","[0.9411764705882353, 0.47058823529411764, 0.5568627450980392, 0.0, 6379050928695.996]","[0.9764705882352941, 0.592156862745098, 0.6431372549019608, 0.0, 53529060741393.15]","[0.5058823529411764, 0.27058823529411763, 0.5137254901960784, 0.0, 36422657597500.71]","[0.48627450980392156, 0.7137254901960784, 0.5411764705882353, 0.0, 18789719484506.31]"
nasreen-mohamedi_untitled-1969.jpg,"[0.4235294117647059, 0.403921568627451, 0.3764705882352941, 0.0, 31833303088744.16]","[0.9254901960784314, 0.9215686274509803, 0.9176470588235294, 0.0, 34804369323718.598]","[0.2196078431372549, 0.2196078431372549, 0.21568627450980393, 0.0, 32950268996615.195]","[0.611764705882353, 0.5882352941176471, 0.5529411764705883, 0.0, 33815365625543.15]","[0.9254901960784314, 0.9333333333333333, 0.9254901960784314, 0.0, 136523061752692.52]","[0.9333333333333333, 0.9333333333333333, 0.9411764705882353, 0.0, 132242635724142.77]"
walter-darby-bannard_aberddeen-i-1970.jpg,"[0.792156862745098, 0.8352941176470589, 0.8470588235294118, 0.0, 19020560090994.945]","[0.807843137254902, 0.8431372549019608, 0.8392156862745098, 0.0, 151243491606991.06]","[0.8705882352941177, 0.792156862745098, 0.8235294117647058, 0.0, 22635899835723.902]","[0.8823529411764706, 0.6627450980392157, 0.7411764705882353, 0.0, 102162700504782.84]","[0.8117647058823529, 0.6392156862745098, 0.7019607843137254, 0.0, 9504180779795.693]","[0.7176470588235294, 0.7411764705882353, 0.7372549019607844, 0.0, 83514195621596.38]"
john-ferren_red-spot-1954.jpg,"[0.7529411764705882, 0.6980392156862745, 0.596078431372549, 0.0, 28835751546101.51]","[0.7725490196078432, 0.7607843137254902, 0.6941176470588235, 0.0, 46411986843855.8]","[0.6745098039215687, 0.0784313725490196, 0.13333333333333333, 0.0, 28140305132114.52]","[0.39215686274509803, 0.3764705882352941, 0.36470588235294116, 0.0, 1778437221475.196]","[0.6274509803921569, 0.2196078431372549, 0.2823529411764706, 0.0, 6533826340229.914]","[0.792156862745098, 0.7803921568627451, 0.7215686274509804, 0.0, 49288567531307.67]"
